70%,Offered at cooperating institution (Rochester Institute of Technology),94,N/A,Offered at cooperating institution (Rochester Institute of Technology),11.8%,"$21,604",85%,3.5,"$19,284","$17,755",$0,$0,"$11,756","$11,220","$33,870",154,1%,43.9%,No,Yes,145,62%,212,22%,57%,89%,N/A,84%,102,3.2,1291.0,0.3%,Offered at cooperating institution (University of Rochester),0,0,3%,11,2.2,76.1%,59%,80%,70,Either SAT or ACT,"$11,740 (2016-17)",1000-1170,38,Selective,12:1,178,65%,80%,"3,823","$31,880 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,22,220,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71%,Not offered,85,N/A,Not offered,23%,"$37,419",83%,3.6,"$31,235","$32,347",$0,$0,"$19,401","$19,130","$34,212",36,1%,99.3%,Yes,No,6,78%,34,29%,60%,82%,N/A,73%,117,4,1292.0,13.6%,Not offered,0,0,55%,-13,3.5,98.2%,84%,69%,41,Neither SAT nor ACT,"$11,888 (2016-17)",1220-1450,67,More selective,6:1,68,90%,68%,451,"$50,353 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,47,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1293.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48%,Not offered,104,N/A,Not offered,21.1%,"$34,650",80%,N/A,"$31,416","$28,805",$0,$0,"$12,200","$18,803","$26,195",250,0%,100%,Yes,No,2,81%,42,26%,57%,82%,21%,76%,177,4,1294.0,19.8%,Not offered,0,0,92%,-22,3.1,90%,70%,90%,10,Neither SAT nor ACT,"$11,162 (2016-17)",1160-1420,58,More selective,8:1,74,85%,54%,395,"$51,148 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,51,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77%,Not offered,70,N/A,Offered on campus,25%,"$31,681",87%,3.5,"$28,696","$26,778",$0,$0,"$16,890","$15,709","$40,067","2,500",0%,59%,Yes,No,122,74%,94,21%,48%,95%,N/A,68%,74,3.8,1295.0,5.4%,Not offered,0,0,20%,6,3.2,93.4%,71%,67%,110,Either SAT or ACT,"$9,892 (2016-17)",23-28,59,More selective,12:1,113,70%,74%,"1,869","$41,732 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,55,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58%,Not offered,229,$50,Offered on campus,4.2%,"$27,611",79%,3.5,"$9,231","$10,683","$30,013","$32,519","$19,574","$16,484","$33,179",97,6%,37.4%,No,No,132,65%,176,21%,48%,93%,76%,75%,177,3.7,1296.0,5.3%,Not offered,17,15,29%,0,2.7,69.1%,58%,67%,180,Either SAT or ACT,"$16,600 (2016-17)",960-1180,35,Selective,17:1,198,60%,66%,"20,881","$39,460 (2016-17)",8%,5%,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1297.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59%,N/A,144,N/A,N/A,N/A,N/A,75%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,156,79%,169,N/A,N/A,N/A,N/A,N/A,85,N/A,1298.0,N/A,N/A,N/A,N/A,N/A,7,2.4,55.7%,52%,N/A,N/A,Neither SAT nor ACT,"$12,510 (2015-16)",870-1060,40,Less selective,N/A,154,N/A,N/A,N/A,"$32,620 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54%,Not offered,13,$25,Not offered,18%,"$29,247",70%,3.1,"$20,868","$20,411","$9,148","$10,220","$16,494","$17,695","$28,398",180,0%,77.9%,No,No,17,71%,37,13%,25%,76%,N/A,83%,29,N/A,1299.0,1.7%,Not offered,N/A,N/A,25%,5,2.8,83.2%,49%,71%,35,Either SAT or ACT,"$9,480 (2016-17)",19-24,57,Selective,12:1,63,50%,80%,"1,027","$30,080 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68%,Not offered,120,$25,Not offered,5%,"$12,371",85%,3.4,"$13,985","$9,379",N/A,N/A,"$10,466","$7,488","$26,093",61,0%,72.7%,No,No,62,68%,73,N/A,N/A,80%,N/A,62%,38,N/A,1300.0,N/A,Not offered,2,4,2%,12,2.3,55.3%,56%,63%,82,Either SAT or ACT,N/A,910-1110,54,Selective,12:1,92,N/A,65%,"4,749","$25,130 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1301.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79%,Offered on campus,44,$50,Offered at cooperating institution (Drexel University),11.4%,"$25,959",89%,3.5,"$22,874","$20,872","$23,709","$19,921","$13,234","$10,859",N/A,105,1%,31.3%,Yes,No,87,82%,18,19%,48%,92%,N/A,N/A,11,N/A,1302.0,1.9%,Offered at cooperating institution (Villanova University),3,5,52%,8,3.2,67.5%,71%,49%,105,Neither SAT nor ACT,"$14,524 (2016-17)",1050-1230,81,Selective,13:1,21,N/A,64%,"8,629","$43,020 (2016-17)",0,0,10,0,0,1,0,0,21,8,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87%,Offered at cooperating institution (Clarkson University),64,$60,Offered at cooperating institution (Clarkson University),25.4%,"$40,981",91%,3.6,"$37,312","$34,228","$44,275","$51,716","$19,320","$20,151","$26,756","1,100",1%,61.6%,No,Yes,92,46%,68,45%,77%,98%,N/A,60%,46,3.7,1303.0,8.6%,Not offered,2,4,59%,10,3.3,94.5%,77%,57%,110,Neither SAT nor ACT,"$13,190 (2016-17)",1100-1310,67,More selective,11:1,52,90%,63%,"2,528","$51,200 (2016-17)",10%,15%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,Offered at cooperating institution,N/A,$55,Offered at cooperating institution (Washington University in St. Louis),N/A,"$16,777",N/A,3.6,"$16,388","$12,159","$1,857","$1,911","$12,672","$9,403","$117,223",9,N/A,N/A,No,Yes,N/A,N/A,N/A,N/A,N/A,95%,N/A,84%,N/A,N/A,1304.0,4.1%,Not offered,1,N/A,46%,N/A,N/A,N/A,N/A,71%,64,Either SAT or ACT,"$10,901 (2016-17)",N/A,N/A,N/A,9:1,N/A,50%,77%,"1,389","$28,620 (2016-17)",3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1305.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49%,Offered at cooperating institution (University of Washington),39,N/A,Offered at cooperating institution (Pacific Lutheran University),5.6%,"$26,119",79%,3.4,"$23,250","$21,696","$9,962","$8,406","$13,393","$12,133","$28,875",300,0%,76%,No,No,20,93%,38,18%,55%,88%,N/A,82%,48,N/A,1306.0,5.4%,Not offered,0,0,31%,-5,2.7,61.8%,54%,84%,30,Either SAT or ACT,"$10,700 (2016-17)",918-1150,42,Selective,11:1,58,60%,87%,"1,689","$34,356 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,0,0,22
79%,Offered at cooperating institution (University of Notre Dame),46,N/A,Offered at cooperating institution (University of Notre Dame),30.5%,"$31,880",89%,3.7,"$27,843","$26,630",$0,$0,"$14,688","$14,064","$33,622",100,1%,52.7%,No,Yes,173,80%,113,28%,62%,86%,65%,68%,74,3.8,1307.0,1.5%,Offered at cooperating institution (University of Notre Dame),0,0,73%,6,2.9,84.5%,73%,55%,83,Either SAT or ACT,"$11,720 (2016-17)",22-28,55,More selective,10:1,120,75%,72%,"1,657","$38,880 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71%,Offered at cooperating institution (University of California--Berkeley),11,$55,Offered at cooperating institution (University of California--Berkeley),13.5%,"$27,902",89%,3.6,"$28,521","$23,119","$40,585","$38,219","$18,578","$15,766","$31,203",420,0%,52.1%,Yes,No,5,76%,9,N/A,N/A,94%,N/A,77%,16,N/A,1308.0,2%,Not offered,0,0,11%,2,3.4,69.6%,69%,69%,57,Either SAT or ACT,"$14,880 (2016-17)",1010-1230,72,Selective,11:1,29,50%,72%,"4,030","$44,360 (2016-17)",0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0
78%,Not offered,184,$50,Not offered,11.1%,"$13,099",87%,3.4,"$10,377","$9,771",N/A,N/A,"$3,859","$3,794","$22,401",361,0%,72.2%,Yes,No,80,79%,113,N/A,N/A,97%,N/A,51%,65,3.6,1309.0,0.7%,Not offered,0,0,8%,1,2.8,89.6%,77%,34%,103,Either SAT or ACT,"$12,658 (2016-17)",1030-1260,54,Selective,11:1,142,70%,47%,"1,773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,90,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61%,Not offered,49,$25,Offered at cooperating institution (University of Wisconsin--La Crosse),9.9%,"$24,134",78%,3.3,"$23,138","$19,623",$0,$0,"$16,547","$13,000","$39,903",350,0%,67.1%,No,No,41,78%,116,17%,39%,90%,N/A,84%,34,N/A,1310.0,2.6%,Not offered,1,1,44%,2,2.6,39.2%,59%,73%,85,Either SAT or ACT,"$8,635 (2016-17)",19-26,60,Selective,18:1,64,75%,77%,"5,931","$32,575 (2016-17)",4%,3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60%,Offered at cooperating institution (University of Texas--San Antonio),19,N/A,Offered on campus,9.7%,"$24,632",73%,3.4,"$20,406","$18,360","$14,251","$12,554","$20,417","$17,753","$37,107",135,0%,59.7%,No,No,4,55%,25,25%,53%,94%,N/A,78%,33,N/A,1311.0,7.5%,Not offered,6,5,8%,3,3,79%,57%,70%,85,Either SAT or ACT,"$9,300 (2016-17)",930-1130,59,Selective,11:1,31,80%,76%,"3,625","$28,200 (2016-17)",1%,1%,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,12
76%,Offered at cooperating institution (Norwich University),138,$50,Offered at cooperating institution (University of Vermont),17%,"$28,135",89%,3.5,"$22,338","$23,031","$51,800","$52,095","$17,140","$16,295","$36,625",440,1%,59%,Yes,No,122,76%,140,26%,56%,91%,75%,73%,74,3.5,1312.0,3.3%,Not offered,0,0,82%,6,2.8,81.3%,70%,64%,50,Neither SAT nor ACT,"$11,300 (2016-17)",1070-1260,54,Selective,11:1,109,90%,64%,"2,367","$41,975 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73%,Not offered,147,$10,Offered on campus,16%,"$25,508",83%,3.5,"$20,955","$19,637",$0,$0,"$14,163","$12,216","$35,641",111,0%,47.6%,No,No,211,78%,140,26%,54%,90%,N/A,78%,100,3.3,1313.0,2%,Not offered,4,4,22%,7,2.7,86.6%,66%,74%,77,Either SAT or ACT,"$9,144 (2016-17)",22-27,46,More selective,14:1,104,80%,75%,"2,180","$35,381 (2016-17)",12%,11%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73%,Not offered,174,$50,Not offered,2.7%,"$16,165",86%,N/A,"$9,681","$8,644",N/A,N/A,"$6,967","$6,250","$33,201","2,000",2%,22.1%,No,No,75,64%,133,21%,54%,95%,45%,77%,33,N/A,1314.0,0.2%,Not offered,12,10,1%,11,2.7,72.4%,62%,42%,112,Either SAT or ACT,"$11,707 (2015-16)",980-1180,61,Selective,17:1,30,45%,50%,"8,674",0,7%,7%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0
87%,Not offered,109,N/A,Not offered,21%,"$35,916",93%,3.6,"$32,224","$30,182",$0,$0,"$16,256","$14,291","$29,617",300,3%,53.7%,No,Yes,162,36%,86,43%,77%,93%,73%,57%,33,4,1315.0,7.5%,Not offered,0,0,58%,6,3.6,84.2%,81%,68%,221,Either SAT or ACT,"$10,080 (2016-17)",26-31,67,More selective,12:1,42,85%,67%,"3,046","$44,180 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,31,47,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87%,Not offered,154,$60,Offered on campus,15.3%,"$30,209",88%,3.3,"$25,498","$24,544","$13,471","$15,387","$17,439","$16,223","$33,942",384,0%,49.2%,Yes,Yes,190,75%,113,27%,59%,90%,83%,76%,53,3.6,1316.0,0.9%,Not offered,0,0,42%,9,2.7,79.3%,78%,67%,80,Neither SAT nor ACT,"$15,130 (2016-17)",1020-1220,52,Selective,12:1,126,95%,64%,"2,494","$39,900 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68%,Offered at cooperating institution (Manhattan College),115,$50,Offered on campus,10%,"$12,500",90%,3.8,"$10,200","$8,200","$13,700","$16,400","$5,700","$5,100","$23,592","1,454",21%,42.7%,No,No,118,41%,69,46%,79%,92%,N/A,58%,106,3.6,1317.0,13%,Offered at cooperating institution (SUNY Maritime College),18,14,8%,-3,3.2,86.8%,71%,46%,353,Either SAT or ACT,"$12,790 (2016-17)",1150-1380,49,More selective,17:1,71,50%,48%,"25,272",0,3%,3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,117,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,N/A,48,N/A,N/A,N/A,N/A,N/A,73,N/A,1318.0,N/A,N/A,N/A,N/A,N/A,N/A,2.7,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,23,N/A,N/A,61,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54%,Offered at cooperating institution (New Jersey Institute of Technology),54,N/A,Offered at cooperating institution (Seton Hall University),10.5%,"$29,763",79%,3.2,"$28,566","$25,509","$7,500","$17,285","$20,198","$18,348","$34,963",25,0%,58.6%,Yes,No,62,67%,73,13%,36%,85%,N/A,79%,108,N/A,1319.0,2.2%,Not offered,N/A,N/A,11%,6,2.5,62.8%,48%,89%,42,Neither SAT nor ACT,"$14,956 (2016-17)",810-1010,50,Less selective,13:1,130,40%,91%,"3,406","$35,192 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18%,N/A,141,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,176,N/A,164,N/A,N/A,N/A,N/A,N/A,189,N/A,1320.0,N/A,N/A,N/A,N/A,N/A,N/A,1.8,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,0,N/A,N/A,174,N/A,N/A,N/A,"$12,975 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55%,Not offered,14,$30,Not offered,16%,"$16,100",77%,3.1,"$10,500","$10,500","$8,630","$9,492","$12,645","$10,815","$28,750",48,0%,59.3%,No,No,62,79%,148,12%,34%,91%,79%,78%,87,N/A,1321.0,3%,Not offered,0,0,13%,9,2.4,62%,46%,70%,30,Either SAT or ACT,"$12,390 (2016-17)",830-1050,50,Less selective,15:1,127,33%,70%,"1,836","$29,600 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39%,Not offered,139,$40,Not offered,1.5%,N/A,65%,3.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,140,0%,69.8%,No,No,3,49%,18,13%,27%,100%,N/A,N/A,107,N/A,1322.0,17.6%,Not offered,0,0,10%,0,2.7,46.4%,39%,N/A,17,Either SAT or ACT,"$7,820 (2015-16)",870-1030,50,Less selective,12:1,109,N/A,N/A,"4,918","$28,710 (2015-16)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
48%,Offered at cooperating institution,84,$25,Not offered,6.7%,"$24,699",73%,3.5,"$22,741","$20,004","$10,571","$12,267","$20,389","$15,202","$34,094",120,1%,41.3%,No,No,122,75%,34,22%,53%,73%,N/A,83%,81,N/A,1323.0,0.2%,Not offered,0,0,6%,-5,2.9,69.7%,53%,88%,33,Either SAT or ACT,"$11,060 (2016-17)",19-23,59,Selective,13:1,34,50%,94%,"3,949","$32,250 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
